Date,ATM_ID,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Cash_Demand_Next_Day,Day_of_Week,Time_of_Day,Location_Type,Weather_Condition,Nearby_Competitor_ATMs,Holiday_Flag,Special_Event_Flag
2022-11-30,38,50290.24,13250.89,83946.08,53402.84,Wednesday,Morning,Bank Branch,Rainy,8,0,0
2022-11-29,2,82240.49,12737.97,44738.92,88642.79,Tuesday,Evening,Gas Station,Snowy,4,0,0
2022-11-23,15,66353.32,9741.19,65286.79,60376.94,Wednesday,Night,Bank Branch,Rainy,7,0,0
2022-01-15,11,54210.52,11753.65,49677.21,57995.63,Saturday,Night,Gas Station,Snowy,6,0,1
2023-09-06,8,37881.71,11123.6,94030.96,34641.05,Wednesday,Afternoon,Supermarket,Clear,9,0,0
2022-08-14,26,45451.08,4515.96,139254.95,47689.03,Sunday,Morning,Gas Station,Clear,0,0,1
2023-03-01,45,73889.71,12506.66,82662.05,69003.58,Wednesday,Night,Gas Station,Clear,6,0,0
2023-02-12,44,41417.98,6684.44,190446.29,40259.19,Sunday,Night,Gas Station,Cloudy,3,0,0
2022-04-23,5,47337.97,4912.89,111432.8,44347.95,Saturday,Morning,Gas Station,Rainy,5,0,1
2023-03-04,6,46508.2,14298.81,10000.0,45982.31,Saturday,Morning,Mall,Clear,8,0,0
2022-01-01,26,55290.99,7243.95,116658.25,54315.08,Saturday,Night,Mall,Clear,8,0,0
2022-09-23,4,43300.22,15548.05,97480.19,39386.43,Friday,Afternoon,Supermarket,Clear,8,0,0
2023-05-06,19,52443.89,15487.9,168869.7,55910.41,Saturday,Morning,Supermarket,Rainy,4,0,0
2022-07-27,20,43633.02,7802.93,99151.37,46723.87,Wednesday,Night,Bank Branch,Rainy,3,0,0
2023-09-14,33,69399.47,15341.44,87342.14,73390.04,Thursday,Afternoon,Supermarket,Cloudy,5,0,1
2023-12-13,20,39579.72,8229.48,203647.07,42331.35,Wednesday,Evening,Mall,Cloudy,9,0,0
2023-01-04,49,64378.82,9795.33,10000.0,67609.08,Wednesday,Afternoon,Supermarket,Cloudy,4,0,0
2022-11-02,12,41087.14,12538.18,82786.56,44682.13,Wednesday,Morning,Bank Branch,Cloudy,9,0,0
2022-01-12,47,37083.76,20079.22,113285.26,37650.35,Wednesday,Evening,Bank Branch,Clear,4,0,0
2022-12-11,1,39363.38,14719.64,80030.73,40014.0,Sunday,Afternoon,Mall,Snowy,7,0,0
2023-04-10,26,24300.76,9847.04,10000.0,26049.98,Monday,Night,Supermarket,Cloudy,9,0,0
2023-12-01,14,56344.87,10633.01,120204.35,54647.94,Friday,Morning,Bank Branch,Snowy,4,0,0
2023-10-28,38,32460.1,2404.95,77100.46,29539.23,Saturday,Evening,Supermarket,Clear,0,0,0
2023-05-09,37,44473.57,15031.43,93187.98,46695.96,Tuesday,Night,Supermarket,Clear,4,0,1
2023-01-03,11,61159.21,14507.11,162942.86,58157.38,Tuesday,Evening,Mall,Rainy,4,0,0
2023-02-24,36,60678.27,11512.16,115223.13,60365.61,Friday,Afternoon,Mall,Snowy,4,0,0
2022-06-20,13,28470.56,13630.93,68998.29,26992.59,Monday,Night,Supermarket,Snowy,2,0,0
2022-05-14,43,54436.34,248.11,119679.49,57997.47,Saturday,Morning,Gas Station,Clear,8,0,0
2023-03-03,3,66805.92,4851.07,78776.89,72929.26,Friday,Night,Gas Station,Rainy,4,0,0
2022-01-25,33,40316.49,18918.39,84821.85,36728.51,Tuesday,Afternoon,Standalone,Cloudy,1,0,0
2023-06-14,6,57462.3,8871.55,137866.33,54398.08,Wednesday,Evening,Standalone,Cloudy,4,0,1
2022-07-09,50,32768.56,13824.52,67913.65,30734.04,Saturday,Night,Standalone,Rainy,8,0,0
2022-05-21,10,55555.83,6486.15,128078.34,57480.32,Saturday,Evening,Mall,Rainy,7,0,0
2023-07-09,5,51764.47,7971.66,88494.85,51026.08,Sunday,Morning,Supermarket,Cloudy,5,0,0
2023-10-20,23,59661.73,19178.0,74602.77,59139.83,Friday,Night,Bank Branch,Clear,8,0,0
2022-11-11,10,58737.67,9360.79,74776.55,54709.2,Friday,Evening,Supermarket,Clear,6,0,0
2023-03-20,44,29635.68,12683.45,69300.69,29130.3,Monday,Morning,Supermarket,Rainy,1,0,0
2022-11-15,2,51843.19,10765.49,104463.2,49802.93,Tuesday,Afternoon,Standalone,Clear,0,0,1
2023-03-17,13,71462.22,11331.27,86263.0,73051.41,Friday,Night,Supermarket,Clear,2,0,0
2022-04-02,40,17238.16,11164.46,168475.51,16263.3,Saturday,Night,Standalone,Snowy,3,0,0
2022-06-28,2,64219.07,480.27,55643.59,65693.68,Tuesday,Night,Supermarket,Cloudy,8,0,0
2022-02-25,20,73679.81,12456.6,127155.85,71878.27,Friday,Evening,Bank Branch,Rainy,4,0,1
2022-06-04,1,27680.99,7505.91,157163.92,26830.05,Saturday,Evening,Gas Station,Cloudy,1,0,0
2023-11-03,37,39811.9,18811.51,186506.3,38263.67,Friday,Morning,Gas Station,Snowy,9,0,0
2022-04-21,9,57524.45,6359.29,59411.29,59524.38,Thursday,Night,Mall,Clear,4,0,0
2022-05-17,17,36601.19,7828.06,151219.28,37058.11,Tuesday,Morning,Bank Branch,Clear,1,0,0
2022-08-20,9,70145.69,22063.59,110295.04,75080.04,Saturday,Night,Supermarket,Snowy,8,0,0
2023-04-13,11,65589.79,13658.49,152612.07,62200.24,Thursday,Afternoon,Bank Branch,Cloudy,5,0,0
2023-04-26,15,29166.51,5330.9,67766.55,26483.89,Wednesday,Night,Supermarket,Snowy,4,0,0
2022-03-09,24,38733.46,10989.71,94187.01,36270.2,Wednesday,Morning,Bank Branch,Clear,1,0,0
2022-09-06,38,61281.65,4174.7,81815.94,59361.77,Tuesday,Evening,Bank Branch,Clear,6,0,0
2022-11-19,35,60697.75,11385.77,77459.49,56808.9,Saturday,Afternoon,Gas Station,Cloudy,6,0,0
2023-06-02,30,82871.63,6204.44,102056.93,75968.6,Friday,Afternoon,Bank Branch,Clear,1,0,0
2023-03-08,31,36694.24,19227.6,224744.9,36293.08,Wednesday,Night,Mall,Cloudy,9,0,0
2023-05-02,49,71556.18,12182.5,133444.03,74088.32,Tuesday,Afternoon,Supermarket,Rainy,5,0,1
2023-08-29,5,36187.03,12702.93,82443.86,38007.75,Tuesday,Morning,Standalone,Clear,9,0,0
2023-03-05,44,57264.78,14762.84,85402.11,56104.91,Sunday,Morning,Bank Branch,Clear,9,0,0
2022-09-26,50,63107.47,15308.66,128127.59,62830.36,Monday,Night,Standalone,Cloudy,2,0,0
2023-12-10,14,5186.91,6767.03,90692.06,5451.93,Sunday,Evening,Gas Station,Rainy,7,0,0
2023-06-21,11,63388.62,10592.35,90868.74,61521.29,Wednesday,Afternoon,Standalone,Clear,4,0,0
2022-05-28,9,70443.63,7955.51,44540.9,74455.62,Saturday,Afternoon,Mall,Clear,7,0,0
2022-04-28,34,66141.02,20345.98,97646.94,72323.57,Thursday,Night,Mall,Rainy,6,0,0
2023-01-02,12,80410.96,0.0,10000.0,86529.92,Monday,Afternoon,Gas Station,Clear,7,0,0
2022-03-07,35,64193.0,7323.04,11579.56,63597.23,Monday,Evening,Mall,Cloudy,0,0,0
2023-01-05,35,41801.5,9738.87,82484.58,42466.29,Thursday,Night,Supermarket,Rainy,5,0,0
2022-06-24,1,68274.22,10797.11,133013.72,71229.49,Friday,Morning,Mall,Rainy,2,0,0
2023-08-11,40,40955.53,10697.5,180567.99,39721.13,Friday,Afternoon,Bank Branch,Snowy,4,0,0
2023-05-10,22,51036.36,9903.83,120068.38,54090.76,Wednesday,Night,Mall,Clear,1,0,0
2022-04-24,29,62204.9,9336.56,126711.64,61420.08,Sunday,Morning,Supermarket,Rainy,3,0,0
2022-04-21,8,56486.2,11306.29,105642.42,60404.55,Thursday,Morning,Gas Station,Rainy,5,0,0
2023-03-15,11,69945.27,12380.67,141920.66,66514.23,Wednesday,Morning,Mall,Rainy,0,0,0
2023-12-16,41,86899.21,18865.87,110669.18,78407.04,Saturday,Night,Supermarket,Snowy,1,0,0
2022-05-27,37,32856.73,18822.7,118630.63,33728.67,Friday,Night,Bank Branch,Clear,1,0,0
2022-02-04,14,44914.48,11597.56,21818.2,44482.3,Friday,Morning,Standalone,Rainy,8,0,1
2022-11-05,30,54523.3,7712.21,113148.07,49723.32,Saturday,Morning,Standalone,Clear,4,0,0
2023-06-22,35,42904.6,8053.54,101163.32,42798.3,Thursday,Night,Gas Station,Rainy,4,0,0
2022-01-14,21,48679.67,3717.55,79192.96,45452.89,Friday,Night,Gas Station,Cloudy,5,0,0
2023-01-09,37,61370.82,14779.83,82874.0,62963.38,Monday,Evening,Standalone,Rainy,9,0,0
2023-07-11,5,59389.91,9910.74,33307.45,58737.16,Tuesday,Morning,Standalone,Rainy,2,0,0
2023-03-04,19,53494.25,12262.4,126954.34,49975.66,Saturday,Afternoon,Gas Station,Snowy,8,0,0
2023-12-29,14,52009.78,11757.35,111749.51,51093.77,Friday,Afternoon,Standalone,Rainy,2,0,0
2022-08-21,26,46471.44,6725.31,103460.41,43987.16,Sunday,Night,Mall,Cloudy,3,0,0
2023-12-06,4,70741.01,6122.94,111500.05,72907.05,Wednesday,Afternoon,Supermarket,Rainy,8,0,0
2023-07-17,25,74599.15,7919.24,37689.27,71542.72,Monday,Night,Gas Station,Cloudy,9,0,0
2023-12-27,45,64992.4,12498.86,188166.14,69178.14,Wednesday,Evening,Supermarket,Cloudy,7,0,0
2023-10-25,42,32677.69,9735.01,147154.49,29502.49,Wednesday,Night,Bank Branch,Cloudy,5,0,0
2023-03-16,25,45900.02,1516.05,131030.75,45013.39,Thursday,Morning,Bank Branch,Snowy,7,0,0
2023-05-17,18,52783.82,5132.19,174225.88,54019.81,Wednesday,Night,Mall,Clear,0,0,1
2022-10-02,40,35787.89,8824.49,110555.86,32370.92,Sunday,Afternoon,Bank Branch,Clear,3,0,0
2022-03-17,8,50986.66,9980.63,85875.69,48089.01,Thursday,Afternoon,Gas Station,Cloudy,9,0,0
2023-03-15,39,50139.19,12644.02,113691.15,48408.59,Wednesday,Afternoon,Mall,Snowy,3,0,0
2023-11-30,40,65966.0,10320.55,176346.7,59657.6,Thursday,Morning,Mall,Snowy,1,0,0
2022-10-16,14,42381.48,8359.33,55275.79,42777.24,Sunday,Night,Gas Station,Clear,1,0,0
2023-06-24,32,67145.87,8191.62,175749.61,68903.32,Saturday,Night,Standalone,Cloudy,9,0,0
2023-11-23,38,35539.39,11111.94,32389.1,33602.65,Thursday,Afternoon,Supermarket,Clear,8,0,0
2022-09-10,33,37618.92,12168.66,126654.04,37946.08,Saturday,Morning,Gas Station,Clear,5,0,0
2022-05-06,23,44153.98,8519.89,150510.59,48561.67,Friday,Afternoon,Standalone,Snowy,6,0,0
2022-06-26,15,50521.48,4870.93,132221.73,54431.03,Sunday,Afternoon,Standalone,Snowy,3,0,0
2022-02-06,33,13792.3,9647.9,152377.69,12574.88,Sunday,Morning,Bank Branch,Rainy,2,0,0
2023-02-14,25,56653.37,6958.33,93624.56,52437.03,Tuesday,Afternoon,Mall,Snowy,2,0,1
2023-09-03,17,75284.04,11532.1,36343.44,75199.77,Sunday,Evening,Mall,Snowy,4,0,0
2023-09-02,33,59514.52,17353.57,152512.73,56481.67,Saturday,Morning,Bank Branch,Clear,5,0,0
2022-05-07,47,46668.18,3534.72,192430.76,42757.1,Saturday,Afternoon,Bank Branch,Snowy,1,0,0
2023-04-28,2,33643.25,15743.25,91767.84,31991.74,Friday,Night,Mall,Snowy,6,0,0
2022-06-17,14,22786.72,12417.44,134096.96,20786.85,Friday,Evening,Gas Station,Clear,6,0,1
2023-08-15,40,25320.38,15509.76,58680.48,25471.85,Tuesday,Night,Gas Station,Snowy,0,0,0
2022-10-21,40,47857.96,8003.0,54908.95,47764.64,Friday,Night,Gas Station,Snowy,6,0,0
2023-09-30,39,81209.39,3073.83,105367.48,73191.2,Saturday,Evening,Gas Station,Rainy,3,0,0
2022-12-09,6,9312.74,11005.74,63617.07,9280.17,Friday,Morning,Bank Branch,Cloudy,3,0,0
2022-11-06,6,60244.05,16958.06,104811.01,60482.68,Sunday,Afternoon,Supermarket,Rainy,2,0,0
2023-10-24,3,39707.33,4954.72,251515.91,40546.77,Tuesday,Night,Supermarket,Snowy,8,0,0
2023-06-12,7,44807.78,5687.59,64705.9,49020.61,Monday,Night,Mall,Clear,2,0,0
2023-06-24,8,35832.54,12993.94,117077.77,39291.75,Saturday,Night,Supermarket,Clear,3,0,0
2023-02-23,42,29427.69,7629.94,12078.7,29586.19,Thursday,Morning,Gas Station,Cloudy,2,0,0
2023-03-20,15,51680.5,18257.83,126164.98,55248.38,Monday,Night,Bank Branch,Clear,7,0,0
2023-11-16,47,53724.82,13310.48,64729.53,49267.44,Thursday,Night,Gas Station,Snowy,7,0,0
2023-07-12,29,59768.94,6619.91,114631.94,60141.36,Wednesday,Night,Standalone,Rainy,9,0,0
2022-08-24,33,24691.13,7374.09,113294.6,25574.58,Wednesday,Evening,Bank Branch,Cloudy,7,0,0
2023-03-15,30,62833.68,7567.01,106955.57,63647.11,Wednesday,Evening,Standalone,Rainy,4,0,0
2022-08-02,39,63099.5,9919.59,52627.8,59701.23,Tuesday,Night,Standalone,Clear,6,0,0
2022-03-26,27,56134.65,11614.42,85807.98,51224.65,Saturday,Morning,Mall,Snowy,2,0,0
2022-03-26,36,43533.99,11258.15,111785.89,42547.24,Saturday,Morning,Standalone,Cloudy,7,0,0
2023-05-04,29,54404.85,4641.57,87868.12,56011.35,Thursday,Afternoon,Supermarket,Clear,9,0,0
2022-03-06,38,47416.67,14529.25,170165.38,52079.75,Sunday,Evening,Supermarket,Clear,1,0,1
2023-10-08,33,64242.77,8713.69,102050.82,60857.6,Sunday,Morning,Standalone,Rainy,7,0,0
2023-10-25,37,44345.02,5603.55,50356.48,48050.4,Wednesday,Night,Mall,Clear,5,0,0
2023-09-19,27,51418.0,7869.8,121571.62,46978.17,Tuesday,Evening,Standalone,Rainy,1,0,0
2022-03-05,33,23900.05,15077.81,10000.0,25960.18,Saturday,Morning,Bank Branch,Clear,5,0,0
2022-12-09,4,54358.19,11057.59,198077.44,57971.56,Friday,Afternoon,Bank Branch,Rainy,9,0,0
2022-12-18,22,38636.64,11483.22,13960.81,34934.83,Sunday,Night,Bank Branch,Rainy,1,0,0
2022-06-07,2,57445.8,4420.63,144823.05,55127.12,Tuesday,Evening,Bank Branch,Snowy,2,0,0
2023-08-12,10,61558.68,10774.17,137039.4,56030.18,Saturday,Afternoon,Standalone,Cloudy,4,0,0
2023-05-06,5,40716.96,14995.96,43473.02,44752.06,Saturday,Afternoon,Gas Station,Cloudy,0,0,0
2023-10-20,10,50272.83,1332.26,127972.93,49547.33,Friday,Evening,Gas Station,Snowy,8,0,0
2023-04-08,33,52408.67,8231.31,65525.91,54108.53,Saturday,Morning,Bank Branch,Clear,9,0,0
2022-08-13,38,55293.62,13169.5,91728.57,52354.11,Saturday,Night,Mall,Clear,2,0,0
2022-11-09,13,61580.04,10901.07,123519.91,66921.94,Wednesday,Afternoon,Mall,Cloudy,0,0,0
2023-09-07,31,59629.9,5158.25,97583.38,56936.71,Thursday,Afternoon,Standalone,Rainy,5,0,0
2023-04-11,47,44146.11,12072.12,49997.37,42029.0,Tuesday,Evening,Gas Station,Rainy,0,0,0
2022-03-29,36,73629.39,4433.2,120518.72,70899.21,Tuesday,Evening,Standalone,Cloudy,2,0,0
2022-10-30,45,61015.62,5896.24,89594.39,60557.87,Sunday,Evening,Supermarket,Cloudy,6,0,0
2023-11-11,24,70750.27,6408.48,94469.58,63937.48,Saturday,Afternoon,Bank Branch,Snowy,3,0,0
2023-03-11,15,54975.32,17659.19,97424.83,56051.05,Saturday,Morning,Supermarket,Clear,8,0,0
2023-11-13,29,55856.12,1982.48,32734.58,50624.26,Monday,Morning,Supermarket,Rainy,6,0,0
2022-05-15,8,48061.38,2342.63,43786.21,48438.21,Sunday,Night,Mall,Snowy,4,0,0
2022-02-19,5,43193.99,11511.33,70540.2,42830.16,Saturday,Evening,Gas Station,Cloudy,8,0,0
2023-03-08,29,64344.44,10640.33,120516.5,61031.31,Wednesday,Night,Bank Branch,Snowy,2,0,0
2022-12-06,47,53751.46,7836.19,53543.2,51921.42,Tuesday,Afternoon,Standalone,Snowy,7,0,0
2022-12-13,4,47847.17,10196.45,159463.01,49815.22,Tuesday,Afternoon,Bank Branch,Rainy,7,0,0
2023-10-08,12,34566.8,4935.11,110083.29,31176.47,Sunday,Afternoon,Standalone,Snowy,3,0,0
2022-12-13,45,72985.44,10578.49,118218.92,70309.02,Tuesday,Night,Standalone,Rainy,0,0,0
2023-10-11,2,51486.57,11151.59,83416.58,53343.15,Wednesday,Evening,Gas Station,Cloudy,3,0,0
2022-09-02,27,31524.93,16055.52,20197.42,29332.52,Friday,Night,Supermarket,Rainy,8,0,1
2022-04-19,31,51021.52,19434.62,126595.93,51637.71,Tuesday,Night,Standalone,Clear,9,0,0
2023-06-17,36,46813.48,8823.3,63889.84,43713.8,Saturday,Afternoon,Gas Station,Cloudy,0,0,0
2022-03-31,36,46202.03,3916.51,25405.38,43011.89,Thursday,Afternoon,Supermarket,Rainy,2,0,0
2022-10-23,26,58396.58,12007.29,58261.91,61576.62,Sunday,Morning,Supermarket,Cloudy,7,0,1
2022-04-22,43,46834.06,9476.16,96013.81,44647.15,Friday,Evening,Bank Branch,Snowy,2,0,0
2023-08-12,27,45254.84,9260.12,10000.0,44130.43,Saturday,Evening,Bank Branch,Cloudy,1,0,0
2022-06-26,5,70113.28,2268.57,83193.97,73338.74,Sunday,Evening,Bank Branch,Rainy,0,0,0
2022-12-09,20,23881.49,10610.15,150416.2,22350.78,Friday,Night,Mall,Snowy,8,0,0
2023-10-22,11,49042.2,12192.13,101598.7,49353.49,Sunday,Afternoon,Supermarket,Clear,9,0,0
2022-04-11,10,63651.61,14975.82,159968.73,68970.59,Monday,Afternoon,Mall,Cloudy,2,0,1
2023-09-21,40,59151.8,7662.73,79842.31,59788.59,Thursday,Morning,Bank Branch,Rainy,6,0,0
2023-08-27,38,65010.8,6101.96,157657.54,59144.82,Sunday,Night,Gas Station,Cloudy,9,0,0
2023-02-05,6,79937.51,7623.79,32917.95,81371.54,Sunday,Evening,Bank Branch,Cloudy,2,0,0
2022-01-28,8,75129.18,14684.42,129993.77,68970.89,Friday,Night,Standalone,Rainy,7,0,1
2023-06-21,23,32585.91,16891.82,94586.41,31165.98,Wednesday,Afternoon,Gas Station,Clear,8,0,0
2022-02-27,47,25802.08,15598.31,167743.42,27606.55,Sunday,Morning,Gas Station,Rainy,7,0,0
2023-05-13,26,54679.41,13289.07,79380.31,49332.52,Saturday,Night,Supermarket,Cloudy,4,0,0
2022-10-24,46,29626.23,9971.99,47370.67,27119.93,Monday,Afternoon,Mall,Clear,9,0,0
2022-05-14,43,21095.9,10732.7,125334.14,20519.41,Saturday,Night,Standalone,Clear,1,0,0
2022-11-27,12,54521.28,11444.09,182359.31,59966.82,Sunday,Afternoon,Gas Station,Clear,5,0,0
2022-09-06,26,58259.24,8898.92,111809.0,55834.07,Tuesday,Night,Mall,Clear,7,0,1
2023-07-04,13,75310.84,14467.31,97894.97,70148.65,Tuesday,Evening,Mall,Cloudy,1,0,0
2022-03-16,40,61260.7,2065.14,39252.06,61866.22,Wednesday,Night,Standalone,Rainy,5,0,0
2023-10-16,18,78417.12,2967.98,147345.23,78719.11,Monday,Night,Standalone,Rainy,6,0,0
2022-06-17,25,55107.18,2056.55,97419.66,54551.92,Friday,Evening,Bank Branch,Snowy,8,0,0
2023-05-18,33,32873.03,6215.11,135040.5,35809.6,Thursday,Night,Bank Branch,Snowy,8,0,0
2022-12-21,47,62061.88,16697.07,109861.34,59333.01,Wednesday,Afternoon,Gas Station,Snowy,1,0,1
2022-08-13,40,69694.6,4328.08,202000.43,66813.77,Saturday,Afternoon,Gas Station,Clear,0,0,0
2023-10-26,43,55636.72,4507.71,72129.22,51633.74,Thursday,Afternoon,Gas Station,Clear,6,0,0
2023-06-15,12,71427.0,6102.03,73958.46,74245.34,Thursday,Afternoon,Bank Branch,Rainy,5,0,0
2022-05-26,44,47971.07,15532.56,150671.04,46257.25,Thursday,Afternoon,Gas Station,Clear,9,0,0
2022-08-29,36,57944.08,17131.77,151897.61,61452.48,Monday,Evening,Gas Station,Rainy,9,0,1
2022-12-10,48,47209.75,15081.46,153480.42,51664.07,Saturday,Evening,Bank Branch,Snowy,9,0,1
2022-02-04,4,85265.27,15383.89,99366.4,77483.71,Friday,Night,Bank Branch,Rainy,3,0,0
2023-12-03,5,62346.15,18188.63,110382.86,68495.0,Sunday,Afternoon,Gas Station,Clear,8,0,1
2022-01-01,37,33164.63,1363.88,32632.28,31533.62,Saturday,Night,Gas Station,Rainy,0,0,0
2022-06-02,8,77419.11,4152.77,91956.56,76182.12,Thursday,Afternoon,Mall,Rainy,6,0,0
2023-03-05,42,38880.69,6710.11,113839.82,41040.46,Sunday,Night,Supermarket,Rainy,4,0,0
2023-05-23,49,50012.12,10635.09,113866.83,51665.84,Tuesday,Evening,Bank Branch,Clear,4,0,0
2022-05-06,28,56787.56,10619.28,62113.0,59949.91,Friday,Afternoon,Supermarket,Cloudy,5,0,0
2023-05-06,31,58005.08,10695.4,45032.78,57614.5,Saturday,Evening,Bank Branch,Snowy,1,0,0
2023-04-27,9,57017.4,14199.16,152209.59,61762.01,Thursday,Night,Mall,Cloudy,2,0,0
2022-12-11,29,32921.09,771.83,144367.58,34830.12,Sunday,Evening,Supermarket,Cloudy,8,0,0
2022-08-09,14,57066.76,9444.32,88386.5,54889.42,Tuesday,Evening,Mall,Cloudy,3,0,1
2023-12-24,40,66212.03,11424.91,151623.41,72150.98,Sunday,Evening,Standalone,Cloudy,5,0,0
2022-01-25,41,65783.06,8540.86,146973.92,71848.97,Tuesday,Morning,Supermarket,Clear,2,0,0
2023-06-12,22,30405.79,11051.8,16080.52,29889.21,Monday,Night,Supermarket,Clear,2,0,1
2022-07-01,11,40036.15,15116.37,94804.35,41252.93,Friday,Night,Supermarket,Cloudy,8,0,1
2023-05-14,23,34240.45,10432.58,166932.63,36396.01,Sunday,Afternoon,Standalone,Cloudy,8,0,0
2023-10-03,1,54872.57,20559.25,20487.4,58354.79,Tuesday,Afternoon,Standalone,Rainy,2,0,0
2022-02-11,46,26682.24,14768.38,27464.53,24089.39,Friday,Afternoon,Mall,Rainy,2,0,1
2023-04-26,37,33074.64,11427.43,131330.79,33928.06,Wednesday,Evening,Standalone,Snowy,5,0,0
2023-03-15,21,39894.83,12586.7,164617.23,43674.46,Wednesday,Night,Bank Branch,Snowy,0,0,0
2023-02-06,26,23028.64,13755.65,86004.47,21791.3,Monday,Evening,Gas Station,Snowy,4,0,0
2023-06-30,46,49393.68,18352.17,76530.09,52313.92,Friday,Night,Supermarket,Rainy,8,0,0
2022-12-11,36,18412.79,15858.36,15044.43,18538.91,Sunday,Evening,Mall,Cloudy,8,0,0
2022-02-14,23,57041.58,12637.81,85085.36,53864.02,Monday,Afternoon,Mall,Cloudy,7,0,0
2023-10-08,1,43890.79,6573.9,26401.88,39949.73,Sunday,Evening,Mall,Snowy,5,0,0
2022-01-21,40,40508.15,12153.43,82267.73,42613.94,Friday,Morning,Mall,Snowy,8,0,0
2023-09-26,15,42941.0,12953.62,165538.84,41364.81,Tuesday,Afternoon,Supermarket,Clear,2,0,0
2022-03-11,21,48908.01,13924.14,35277.68,47691.04,Friday,Morning,Mall,Snowy,8,0,0
2022-02-17,47,58644.08,6548.3,87385.63,58470.86,Thursday,Morning,Supermarket,Rainy,7,0,0
2023-05-06,9,69438.02,13730.05,143049.63,69537.94,Saturday,Afternoon,Mall,Rainy,0,0,1
2023-07-05,9,64919.25,14034.7,61188.31,61104.41,Wednesday,Morning,Mall,Snowy,8,0,0
2022-10-14,10,83069.08,4226.06,120394.69,85904.1,Friday,Morning,Gas Station,Snowy,7,0,0
2022-01-10,26,59872.63,4267.22,140509.73,62178.2,Monday,Night,Bank Branch,Clear,7,0,0
2023-06-26,41,51899.26,15583.8,103921.05,48186.39,Monday,Evening,Standalone,Clear,5,0,0
2022-10-01,35,42996.4,5956.64,104947.64,43279.4,Saturday,Morning,Standalone,Clear,8,0,0
2023-08-23,25,43491.7,17631.61,45102.42,44442.08,Wednesday,Evening,Standalone,Rainy,7,0,0
2023-01-16,26,57841.82,8768.06,80036.88,54212.27,Monday,Morning,Bank Branch,Clear,1,0,0
2022-11-25,11,34912.28,12006.78,108109.58,37666.6,Friday,Afternoon,Supermarket,Cloudy,5,0,1
2023-04-24,38,53220.66,11769.79,10000.0,53037.86,Monday,Afternoon,Standalone,Cloudy,7,0,0
2022-01-15,2,49526.84,6643.1,10000.0,45713.55,Saturday,Night,Standalone,Cloudy,5,0,1
2023-05-31,7,38956.44,16913.04,92340.28,37666.17,Wednesday,Afternoon,Standalone,Clear,8,0,0
2022-07-10,18,34141.06,8772.76,118940.74,33983.74,Sunday,Night,Supermarket,Rainy,4,0,0
2022-06-17,27,87436.39,10415.83,104405.51,78870.14,Friday,Afternoon,Bank Branch,Rainy,7,0,0
2023-06-05,34,28993.5,458.01,18941.48,26279.19,Monday,Evening,Bank Branch,Clear,9,0,0
2023-09-13,27,48798.13,3608.75,155177.25,44460.17,Wednesday,Morning,Supermarket,Snowy,1,0,1
2022-05-17,17,68029.39,15628.26,105177.07,68548.25,Tuesday,Morning,Gas Station,Snowy,4,0,0
2022-06-03,43,57693.06,10102.01,148534.7,55801.75,Friday,Night,Mall,Clear,0,0,0
2023-01-23,44,42750.43,7272.02,68067.43,46111.5,Monday,Afternoon,Supermarket,Rainy,4,0,0
2022-07-28,24,32040.24,7350.44,113250.36,32419.81,Thursday,Evening,Mall,Cloudy,6,0,1
2022-09-29,25,51742.34,12805.56,126019.4,54431.87,Thursday,Evening,Bank Branch,Snowy,0,0,0
2022-05-23,7,10468.66,16278.35,150226.11,10860.47,Monday,Afternoon,Mall,Cloudy,9,0,0
2023-09-03,6,52339.7,7388.31,145998.83,52552.41,Sunday,Morning,Standalone,Rainy,2,0,0
2022-03-10,24,50327.06,15475.71,59997.97,52790.27,Thursday,Afternoon,Mall,Snowy,5,0,0
2022-09-04,33,65757.1,9347.99,94211.02,66345.04,Sunday,Morning,Mall,Clear,0,0,0
2022-09-18,49,32767.66,12571.67,73839.47,32017.0,Sunday,Afternoon,Bank Branch,Cloudy,2,0,0
2022-03-20,29,44986.98,1468.59,107148.08,44409.39,Sunday,Morning,Gas Station,Cloudy,7,0,0
2023-10-20,43,56319.58,2304.66,28121.76,60132.43,Friday,Night,Mall,Cloudy,8,0,0
2023-09-15,22,52871.78,14130.2,20504.85,53540.86,Friday,Evening,Bank Branch,Clear,6,0,0
2023-08-28,26,29797.2,11470.45,219282.24,29065.95,Monday,Afternoon,Standalone,Clear,3,0,0
2023-06-09,28,40157.63,12098.54,196767.27,37585.48,Friday,Morning,Mall,Cloudy,6,0,0
2023-09-13,50,70672.28,4865.69,158295.63,70606.67,Wednesday,Morning,Mall,Clear,6,0,1
2022-11-26,21,53673.0,8068.92,124211.06,51015.16,Saturday,Morning,Standalone,Snowy,6,0,0
2022-07-08,49,25006.01,1970.1,138773.28,27284.46,Friday,Night,Supermarket,Rainy,7,0,0
2022-04-05,7,62971.69,5994.3,138909.24,62858.12,Tuesday,Morning,Gas Station,Snowy,3,0,0
2023-09-09,17,25972.56,10017.46,182734.4,23421.78,Saturday,Evening,Standalone,Clear,3,0,0
2022-01-08,20,45232.17,11728.47,75374.41,41549.16,Saturday,Night,Standalone,Rainy,8,0,0
2022-03-08,41,58203.07,6650.62,62118.75,55692.48,Tuesday,Morning,Standalone,Cloudy,7,0,0
